품목분류(HS),HSK품목명,HSK영문명,통제번호
4810321000,카톤(carton)용 원지(화장품ㆍ의약품ㆍ담배의 포장용과 이와 유사한 것을 포함한다),"Folding carton stock(including cosmetic, pharmaceutic, cigarette case and the like)",
4303101600,여우의 것,Of fox,
0307712090,기타,Other,
2505901010,점토사,Clayey sand,
8430200000,스노플라우(snow-plough)와 스노블로어(snow-blower),Snow-ploughs and snow-blowers,
8429511032,중고품,Used,
3003101000,페니실린이나 이들의 유도체(페니실린산 구조를 가진 것)을 함유하는 것,"Containing penicillines or derivatives thereof, with a penicillanic acid structure",
4005990000,기타,Other,
2424000000,이사화물,household goods,
8432420000,비료 살포기,Fertiliser distributors,
3606100000,흡연용 라이터나 이와 유사한 라이터를 충전하거나 재충전하기 위하여 사용되는 용기(용량이 300세제곱센티미터 이하인 것으로 한정한다)에 넣은 액체연료ㆍ액화가스연료,Liquid or liquefied-gas fuels in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300㎤,
2939429000,슈도에페드린의 염,Salts of pseudoephedrine,
4009220000,연결구류를 부착한 것,With fittings,
2804709000,기타,Other,
4301100000,"밍크의 것(전신인 것으로 한정하며, 머리 부분ㆍ꼬리 부분ㆍ발 부분이 있는지에 상관없다)","Of mink, whole, with or without head, tail or paws",
2918191090,기타,Other,
1901901000,맥아 추출물(extract),Malt extract,
9301902090,기타,Other,
2903780000,그 밖의 퍼할로겐화유도체,Other perhalogenated derivatives,
2843901000,아말감(amalgam),Amalgams,
5403411000,텍스처드사,Textured yarn,
8302411000,문ㆍ창에 적합한 것,Suitable for doors or windows,
0604202000,식물의 잎,Foliage of plants,
2714903000,아스팔트질의 암석,Asphaltic rock,
2932209060,글루쿠로노락톤,Glucuronolactone,
8423901019,기타,Other,
9018192000,청력검사용 기구,Audiometers and similar apparatus,
9023001000,인체나 동물의 해부 전시모형,Models of human or animal anatomies,
8438200000,과자ㆍ코코아ㆍ초콜릿 제조용 기계,"Machinery for the manufacture of confectionery, cocoa or chocolate",
0304470000,곱상어와 그 밖의 상어,Dogfish and other sharks,
6204230000,합성섬유로 만든 것,Of synthetic fibres,
4012190000,기타,Other,
305711000,훈제한 것,Smoked,
1507102000,바이오디젤 제조용,For manufacturing biodiesel,
2939490000,기타,Other,
7005299020,저철분 유리,Extra clear low-iron glass,
307721000,새조개,Cockles,
8418501000,쇼케이스,Show-cases,
8907904000,부잔교(landing stage),Landing-stages,
8428331010,분당 속도가 240미터 미만인 것,Of a lifting speed less than 240 m per minute,
4008299000,기타,Other,
0302790000,기타,Other,
0307494090,기타,Other,
7320909000,그 밖의 스프링,Other springs,
2934209000,기타,Other,
1212298031,냉동한 것,Frozen,
5408210000,표백하지 않은 것이나 표백한 것,Unbleached or bleached,
3702431000,영화필름,Cinematographic film,
8419899080,공기조절기,Air-conditioner,
2921412000,아닐린의 염,Salts of aniline,
3604100000,불꽃제품,Fireworks,
3904300000,염화비닐-초산비닐 공중합체,Vinyl chloride-vinyl acetate copolymers,
4411941000,기계적 가공과 표면 피복을 모두 하지 않은 것,Not mechanically worked and surface not covered,
2620910000,"안티모니, 베릴륨, 카드뮴, 크로뮴이나 그 혼합물을 포함하는 것","Containing antimony, beryllium, cadmium, chromium or their mixtures",
8416901000,노용 버너의 것,Of furnace burners,
8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,"Drive-axles with differential, whether or not provided with other transmission components and parts thereof",
3907291090,기타,Other,
4701002000,반표백하거나 표백한 것,Semi-bleached or bleached,
2921111020,메틸아민의 염,Salts of methylamine,
1212992000,곤약,Konjac,
2106901020,과일향의 음료베이스,Beverage base of perfumed fruits,
2805309000,기타,Other,
7210901000,니켈을 도금하거나 도포한 것,Plated or coated with nickel,
210991010,소의 것,Of bovine animals,
2519902000,천연 산화마그네슘,Natural magnesium oxide,
3503001010,젤라틴,Gelatin,
5407740000,날염한 것,Printed,
4101901010,버트(butt)와 벤드(bend),Butts and bends,
308301000,"살아 있는 것, 신선한 것, 냉장한 것","Live, fresh or chilled",
1605629000,기타,Other,
3212909000,기타,Other,
8205599000,기타,Other,
9005900000,부분품과 부속품(장착구를 포함한다),Parts and accessories (including mountings),
2932991000,디옥산,Dioxanes,
0906110000,계피[신나모멈 제이나이쿰 블룸(Cinnamomum zeylanicum Blume)],Cinnamon (Cinnamomum zeylanicum Blume),
6910101000,세면대,Wash basins,
2921599000,기타,Other,
8465919000,기타,Other,
5112300000,기타(주로 인조스테이플섬유와 혼방한 것으로 한정한다),"Other, mixed mainly or solely with man-made staple fibres",
1001992090,기타,Other,
7408291000,구리-주석 합금으로 만든 것(청동),Of copper-tin base alloys (bronze),
4804421000,중량이 1제곱미터당 200그램 미만인 것,Weighing less than 200 g/㎡,
0801110000,말린 것,Desiccated,
2206002090,기타,Other,
4103301000,유연처리 하지 않은 원피,"Hides and skins, untanned",
307994110,밀폐용기에 넣은 것,In airtight containers,
0204230000,뼈 없는 것,Boneless,
7210499010,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,
1212212040,냉동한 것,Frozen,
2936271000,아스코르브산,Ascorbic acid,
3904610000,폴리테트라 플루오로에틸렌,Polytetrafluoroethylene,
3401200000,그 밖의 모양의 비누,Soap in other forms,
3812102000,디티오카르바메이트를 기본 재료로 한 것,Based on dithiocarbamates,
302894000,갯장어,Sharp toothed eel,
7308200000,탑과 격자주(格子柱),Towers and lattice masts,
305595000,복어,Puffers,
3201200000,왓틀 추출물(wattle extract),Wattle extract,
1901101090,기타,Other,
0302892000,갈치,Hair tail,
0708900000,그 밖의 채두류(菜豆類),Other leguminous vegetables,
2903830000,미렉스(ISO),Mirex (ISO),
307521000,문어,Octopus,
5804103000,인조섬유로 만든 것,Of man-made fibres,
6207110000,면으로 만든 것,Of cotton,
7405000000,구리의 모합금(master alloy),Master alloys of copper.,
8706004000,제8704호의 것,For the motor vehicles falling within heading 87.04,
4804290000,기타,Other,
706102000,순무,Turnips,
8465961000,목재 가공용,For working wood,
2712901010,슬랙왁스와 스케일왁스,Slack wax and scale wax,
5908009000,기타,Other,
3920100000,에틸렌의 중합체로 만든 것,Of polymers of ethylene,
8103202000,가루,Powders,
9005100000,쌍안경,Binoculars,
7409401090,기타,Other,
7116209090,기타,Other,
3824820000,"폴리염소화 비페닐 (PCBs), 폴리염소화 테르페닐(PCTs), 폴리브롬화 비페닐(PBBs)을 함유한 것","Containing polychlorinated biphenyls (PCBs), polychlorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)",
0308302000,냉동한 것,Frozen,
1902111000,스파게티,Spaghetti,
2905510000,에스클로비놀(INN),Ethchlorvynol (INN),
3920799000,기타,Other,
8417801010,시멘트용,For cements,
9607201000,비금속(卑金屬)으로 만든 것,Of base metal,
3702979000,기타,Other,
4802200000,사진 감광성ㆍ열 감응성ㆍ전자 감광성 종이나 판지의 기본 재료로 사용되는 종이와 판지,"Paper and paperboard of a kind used as a base for photo-sensitive, heat-sensitive or electro-sensitive paper or paperboard",
9504903000,그 밖의 용구,Other articles and equipment,
8439302000,표면 가공기,Machines for working surface,
2901241000,"1,3-부타디엔","Buta-1,3-diene",
4407121000,전나무[아비에스(Abies)속],Fir (Abies spp.),
302499000,기타,Other,
5302901000,줄기를 으깨거나(broken) 두드리거나(scutched) 훑어내리거나(hackled) 그 밖의 방법으로 가공한 대마(방적한 것은 제외한다),"True hemp, broken, scutched, hackled or otherwise processed, but not spun.",
1905320000,와플과 웨이퍼,Waffles and wafers,
2710194090,기타,Other,
9018194000,혈압 측정기기,Electro-tonographs,
2847002000,반도체 제조용,For making semiconductor,
408190000,기타,Other,
3405909000,기타,Other,
309902000,연체동물의 것,Of molluscs,
7324901000,화장용 세트,Toilet sets,
9021399000,기타,Other,
9503003300,그 밖의 조립세트와 조립식 완구,Other construction sets and constructional toys,
8207901000,다이아몬드 공구,Diamond tools,
7211141000,인장강도가 490메가파스칼 이상인 것,Of a tensile strength of 490MPa or more,
8422409090,기타,Other,
5301290000,기타,Other,
7209259000,기타,Other,
4407960000,자작나무[베툴라(Betula)속]의 것,Of birch (Betula spp.),
4303102200,토끼의 것,Of rabbit or hare,
4420190000,기타,Other,
0207604290,기타,Other,
0601209010,수선화의 것,Of narcissus,
7801992090,기타,Other,
0404102139,기타,Other,
6912001090,기타,Other,
5402191021,타이어 코드사,For tire cord,
3822119000,기타,Other,
0305440000,"틸라피아[오레오크로미스(Oreochromis)속], 메기[판가시우스(Pangasius)속ㆍ실루러스(Silurus)속ㆍ클라리아스(Clarias)속ㆍ익타루러스(Ictalurus)속], 잉어[사이프리너스(Cyprinus)속ㆍ카라시우스(Carassius)속ㆍ크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)속ㆍ시리누스(Cirrhinus)속ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베오(Labeo)속ㆍ오스테오킬루스 하셀티(Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbus hoeveni)ㆍ메갈로브라마(Megalobrama)속], 뱀장어[앙귈라(Anguilla)속], 나일 퍼치[라테스 니로티쿠스(Lates niloticus)], 가물치[카나(Channa)속]","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)",
206100000,소의 것(신선한 것이나 냉장한 것으로 한정한다),"Of bovine animals, fresh or chilled",
3002510000,세포치료법용 제품,Cell therapy products,
8512900000,부분품,Parts,
7005291099,기타,Other,
7905002000,박(箔),Foil,
2939421000,슈도에페드린(INN),Pseudoephedrine (INN),
9205901020,클라리넷,Clarinets,
3215901000,필기용 잉크,Writing ink,
5107101000,순모의 것,Of all wool,
4012130000,항공기용,Of a kind used on aircraft,
204210000,도체(屠體)와 이분도체(二分屠體),Carcasses and half-carcasses,
909220000,부수거나 잘게 부순 것,Crushed or ground,
2831102000,술폭실산나트륨(포름알데히드 술폭실산나트륨),Sodium sulphoxy late (sodium form aldehyde sulphoxylate),
0204220000,그 밖의 것으로서 뼈째로 절단한 것,Other cuts with bone in,
0106130000,낙타와 그 밖의 낙타과의 동물[카멜리대(Camelidae)과],Camels and other camelids (Camelidae),
8511109000,기타,Other,
0709595000,팽이버섯,Winter mushrooms,
7005294010,맑은 유리,Clear and transparent glass,
302340000,눈다랑어[터너스 오베서스(Thunnus obesus)],Bigeye tunas (Thunnus obesus),
9102991000,스톱워치,Stop-watches,
8704609020,탱크차,Tank lorries,
3504001010,펩톤(peptone),Peptones,
210110000,넓적다리살ㆍ어깨살과 이를 절단한 것(뼈가 있는 것으로 한정한다),"Hams, shoulders and cuts thereof, with bone in",
4403261000,삼나무,Cedar,
1212212010,건조한 것,Dried,
0712902010,고사리,Bracken,
3824994400,바니시(varnish)경화제나 글루(glue)의 경화제,Additives to harden varnish or glue,
6805200000,종이나 판지만을 기본 재료로 한 것,On a base of paper or paperboard only,
2619001090,기타,Other,
303899010,보리멸,White sea smelt,
8430491000,시추기,Test boring machines,
3004393000,갑상샘과 부갑상샘 호르몬제제,Preparations containing thyroid and parathyroid hormones,
6204399000,기타,Other,
8474311000,배처 플랜트,Batcher plants,
810100000,초본류 딸기,Strawberries,
3305300000,헤어 래커(hair lacquer),Hair lacquers,
9007200000,영사기,Projectors,
8462420000,수치제어식,Numerically controlled,
0804100000,대추야자,Dates,
2501009010,식염,Edible salt,
8426499000,기타,Other,
202209000,기타,Other,
5107209000,그 밖의 섬유와 혼방한 것,Mixed with other fiber,
2841500000,"그 밖의 크롬산염과 중크롬산염, 과산화크롬산염",Other chromates and dichromates; peroxochromates,
2917112000,옥살산의 염,Salts of oxalic acid,
5404191000,나일론이나 기타 폴리아미드의 것,Of nylon or other polyamides,
5305009000,기타,Other,
3501901190,기타,Other,
2916119000,기타,Other,
7003122000,두께가 2밀리미터 초과 3밀리미터 이하인 것,More than 2 ㎜ but not more than 3 ㎜ in thickness,
2922292000,메타-아미노페놀,Meta-aminophenol,
8208300000,주방기구용이나 식품공업에 사용되는 기계용,For kitchen appliances or for machines used by the food industry,
906190000,기타,Other,
7324908000,기타,Other,
902400000,그 밖의 홍차(발효차)와 그 밖의 부분 발효차,Other black tea (fermented) and other partly fermented tea,
3205001000,플라스틱 안료색소,Pigment plastic colour bases,
3210001019,기타,Other,
2921292000,트리에틸렌 테트라아민,Triethylene tetramine,
3005101000,반창고,Adhesive plasters,
8486209400,웨이퍼ㆍ캐리어ㆍ튜브를 세척하는 기계,"Machine for washing wafers, carrier or tube",
7003196000,두께가 6밀리미터 초과 8밀리미터 이하인 것,More than 6 ㎜ but not more than 8 ㎜ in thickness,
3822193013,"종이, 판지, 셀룰로오스워딩, 셀룰로오스 섬유의 웹(web)[제48류의 주 제8호의 롤 모양이나 시트(sheet) 모양으로 한정한다]","Paper, paperboard, cellulose wadding or webs of cellulose fibres, in rolls or sheets referred to in Note 8 to Chapter 48",
2309903010,항생물질을 주로 한 것,Chiefly on the basis of antibiotics,
303420000,황다랑어[터너스 알바카레스(Thunnus albacares)],Yellowfin tunas (Thunnus albacares),
0603110000,장미,Roses,
2517300000,타르 머캐덤(tarred macadam),Tarred macadam,
2827609090,기타,Other,
2933520000,말로닐우레아(바르비투르산)와 그 염,Malonylurea (barbituric acid) and its salts,
8429521021,신품,New,
9022211020,선형 가속치료 장치,Linear accelerators,
1905100000,귀리빵,Crispbread,
9403700000,플라스틱으로 만든 가구,Furniture of plastics,
4418992000,집성판,Edge-glued board,
7406201000,층상조직인 가루,Powders of lamellar structure,
1302199091,바닐라 올레오레진이나 바닐라 추출물(extract),Vanilla oleoresin or vanilla extract,
8448112000,자카드기,Jacquards,
2008301000,유자,Citrus junos,
4418731000,파케이패널(parquet panel),Parquet panels,
8437901000,종자ㆍ곡물이나 건조한 채두류(菜豆類)의 세정기ㆍ분류기ㆍ선별기용의 것,"Of machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables",
802420000,껍데기를 벗긴 것,Shelled,
707000000,오이류(신선한 것이나 냉장한 것으로 한정한다),"Cucumbers and gherkins, fresh or chilled.",
0303899060,아귀,Angler (monkfish),
8473293000,소호 제8470.50호의 기계의 것,Of machines of subheading 8470.50,
1904102000,콘 칩,Corn chip,
9021400000,보청기(부분품과 부속품은 제외한다),"Hearing aids, excluding parts and accessories",
